
Cycle 1
Physical Cycle 1
Step 1

Time (s),          Potential (V),         Current (A)
7.199744224548     -5.432036876678     -0.009999754839     


Cycle 1
Physical Cycle 1
Step 2

Time (s),          Potential (V),         Current (A)
1720.738769531250     -1.000084996223     -0.001823423547     
1727.938598632813     -1.000084996223     -0.001822792576     
1735.138305664063     -1.000084996223     -0.001821530750     
1742.338012695313     -1.000084996223     -0.001819953555     
1749.537841796875     -1.000084996223     -0.001818586490     
1756.737548828125     -1.000084996223     -0.001817745389     
1763.937255859375     -1.000084996223     -0.001816798933     
1771.137084960938     -1.000084996223     -0.001815537224     
1778.336791992188     -1.000084996223     -0.001814170158     
1785.536499023438     -1.000084996223     -0.001812803210     
1792.736206054688     -1.000084996223     -0.001811751747     
1799.936035156250     -1.000084996223     -0.001810910529     
1807.135742187500     -1.000084996223     -0.001809753827     
1814.335449218750     -1.000084996223     -0.001808071393     
1821.535278320313     -1.000084996223     -0.001806704444     
1828.734985351563     -1.000084996223     -0.001805547858     
1835.934692382813     -1.000084996223     -0.001804706641     
1843.134521484375     -1.000074982643     -0.001803549938     
1850.334228515625     -1.000084996223     -0.001801867504     
1857.533935546875     -1.000084996223     -0.001800500555     
1864.733642578125     -1.000084996223     -0.001799659338     
1871.933471679688     -1.000084996223     -0.001798607875     
1879.133178710938     -1.000084996223     -0.001797135687     
1886.332885742188     -1.000084996223     -0.001795453369     
1893.532714843750     -1.000084996223     -0.001794191543     
1900.732421875000     -1.000084996223     -0.001793350326     
1907.932128906250     -1.000084996223     -0.001792509109     
1915.131958007813     -1.000084996223     -0.001791247283     
1922.331665039063     -1.000084996223     -0.001789669972     
1929.531372070313     -1.000084996223     -0.001788303023     
1936.731079101563     -1.000084996223     -0.001787356683     
1943.930908203125     -1.000084996223     -0.001786725828     
1951.130615234375     -1.000084996223     -0.001785884611     
1958.330322265625     -1.000084996223     -0.001784727909     
1965.530151367188     -1.000084996223     -0.001783571206     
1972.729858398438     -1.000095963478     -0.001783045474     
1979.929565429688     -1.000084996223     -0.001782414620     
1987.129394531250     -1.000084996223     -0.001781047671     
1994.329101562500     -1.000084996223     -0.001779365237     
2001.528808593750     -1.000084996223     -0.001778208534     
2008.728515625000     -1.000084996223     -0.001777472557     
2015.928344726563     -1.000095963478     -0.001776315854     
2023.128051757813     -1.000084996223     -0.001775054028     
2030.327758789063     -1.000084996223     -0.001773897326     
2037.527587890625     -1.000084996223     -0.001772845862     
2044.727294921875     -1.000095963478     -0.001771478914     
2051.927001953125     -1.000095963478     -0.001770322211     
2059.126708984375     -1.000095963478     -0.001769165625     
2066.326416015625     -1.000095963478     -0.001767903799     
2073.526367187500     -1.000095963478     -0.001766747097     
2080.726074218750     -1.000095963478     -0.001765800756     
2087.925781250000     -1.000095963478     -0.001764644054     
2095.125488281250     -1.000095963478     -0.001763592591     
2102.325195312500     -1.000095963478     -0.001762541011     
2109.524902343750     -1.000084996223     -0.001761489548     
2116.724853515625     -1.000095963478     -0.001760753454     
2123.924560546875     -1.000095963478     -0.001759807114     
2131.124267578125     -1.000095963478     -0.001758545288     
2138.323974609375     -1.000095963478     -0.001757283462     
2145.523681640625     -1.000095963478     -0.001756337122     
2152.723388671875     -1.000095963478     -0.001755180536     
2159.923095703125     -1.000095963478     -0.001754128956     
2167.123046875000     -1.000095963478     -0.001753392979     
2174.322753906250     -1.000095963478     -0.001752446522     
2181.522460937500     -1.000095963478     -0.001751184696     
2188.722167968750     -1.000095963478     -0.001750343596     
2195.921875000000     -1.000084996223     -0.001749607502     
2203.121582031250     -1.000084996223     -0.001748766284     
2210.321289062500     -1.000084996223     -0.001747714821     
2217.521240234375     -1.000095963478     -0.001746558119     
2224.720947265625     -1.000084996223     -0.001745191170     
2231.920654296875     -1.000084996223     -0.001744034467     
2239.120361328125     -1.000084996223     -0.001743298373     
2246.320068359375     -1.000095963478     -0.001742457272     
2253.519775390625     -1.000084996223     -0.001741616055     
2260.719726562500     -1.000095963478     -0.001740985084     
2267.919433593750     -1.000084996223     -0.001740143867     
2275.119140625000     -1.000084996223     -0.001738987281     
2282.318847656250     -1.000084996223     -0.001738040824     
2289.518554687500     -1.000084996223     -0.001737199724     
2296.718261718750     -1.000084996223     -0.001736358507     
2303.917968750000     -1.000084996223     -0.001735306927     
2311.117919921875     -1.000095963478     -0.001734255464     
2318.317626953125     -1.000084996223     -0.001733203884     
2325.517333984375     -1.000084996223     -0.001732152421     
2332.717041015625     -1.000084996223     -0.001730785472     
2339.916748046875     -1.000084996223     -0.001729628770     
2347.116455078125     -1.000095963478     -0.001728892792     
2354.316406250000     -1.000095963478     -0.001728156698     
2361.516113281250     -1.000095963478     -0.001727210358     
2368.715820312500     -1.000095963478     -0.001725843409     
2375.915527343750     -1.000095963478     -0.001724686706     
2383.115234375000     -1.000095963478     -0.001723635243     
2390.314941406250     -1.000095963478     -0.001722688787     
2397.514648437500     -1.000095963478     -0.001721847570     
2404.714599609375     -1.000095963478     -0.001721006469     
2411.914306640625     -1.000095963478     -0.001719954889     
2419.114013671875     -1.000095963478     -0.001719113672     
2426.313720703125     -1.000095963478     -0.001718062209     
2433.513427734375     -1.000095963478     -0.001717220992     
2440.713134765625     -1.000095963478     -0.001716379775     
2447.912841796875     -1.000095963478     -0.001715643681     
2455.112792968750     -1.000095963478     -0.001714802464     
2462.312500000000     -1.000095963478     -0.001713961246     
2469.512207031250     -1.000095963478     -0.001713014906     
2476.711914062500     -1.000095963478     -0.001712068566     
2483.911621093750     -1.000084996223     -0.001711227349     
2491.111328125000     -1.000095963478     -0.001710596494     
2498.311279296875     -1.000095963478     -0.001709650154     
2505.510986328125     -1.000084996223     -0.001708703698     
2512.710693359375     -1.000095963478     -0.001707967720     
2519.910400390625     -1.000084996223     -0.001707336749     
2527.110107421875     -1.000084996223     -0.001706600771     
2534.309814453125     -1.000095963478     -0.001705549192     
2541.509521484375     -1.000095963478     -0.001704602852     
2548.709472656250     -1.000095963478     -0.001703656511     
2555.909179687500     -1.000084996223     -0.001702920417     
2563.108886718750     -1.000095963478     -0.001702184440     
2570.308593750000     -1.000095963478     -0.001701132860     
2577.508300781250     -1.000095963478     -0.001700186520     
2584.708007812500     -1.000095963478     -0.001699029817     
2591.907958984375     -1.000095963478     -0.001698293840     
2599.107666015625     -1.000095963478     -0.001697557746     
2606.307373046875     -1.000095963478     -0.001696611405     
2613.507080078125     -1.000095963478     -0.001695665065     
2620.706787109375     -1.000095963478     -0.001694823848     
2627.906494140625     -1.000095963478     -0.001693877508     
2635.106201171875     -1.000095963478     -0.001692931051     
2642.306152343750     -1.000095963478     -0.001691984711     
2649.505859375000     -1.000095963478     -0.001691143494     
2656.705566406250     -1.000095963478     -0.001690302277     
2663.905273437500     -1.000095963478     -0.001689566299     
2671.104980468750     -1.000095963478     -0.001688725082     
2678.304687500000     -1.000095963478     -0.001687883865     
2685.504394531250     -1.000095963478     -0.001687042648     
2692.704345703125     -1.000095963478     -0.001686201431     
2699.904052734375     -1.000095963478     -0.001685360214     
2707.103759765625     -1.000095963478     -0.001684834482     
2714.303466796875     -1.000095963478     -0.001684308751     
2721.503173828125     -1.000095963478     -0.001683257171     
2728.702880859375     -1.000095963478     -0.001682100585     
2735.902832031250     -1.000095963478     -0.001681049005     
2743.102539062500     -1.000095963478     -0.001680207788     
2750.302246093750     -1.000095963478     -0.001679576933     
2757.501953125000     -1.000095963478     -0.001678840839     
2764.701660156250     -1.000095963478     -0.001677789376     
2771.901367187500     -1.000095963478     -0.001676843036     
2779.101074218750     -1.000095963478     -0.001675896696     
2786.301025390625     -1.000095963478     -0.001675160602     
2793.500732421875     -1.000095963478     -0.001674529631     
2800.700439453125     -1.000095963478     -0.001673688414     
2807.900146484375     -1.000095963478     -0.001672847313     
2815.099853515625     -1.000095963478     -0.001672006096     
2822.299560546875     -1.000095963478     -0.001671164879     
2829.499511718750     -1.000095963478     -0.001670428785     
2836.699218750000     -1.000095963478     -0.001669692690     
2843.898925781250     -1.000095963478     -0.001668746350     
2851.098632812500     -1.000095963478     -0.001668010256     
2858.298339843750     -1.000095963478     -0.001667274279     
2865.498046875000     -1.000095963478     -0.001666643308     
2872.697753906250     -1.000095963478     -0.001665907330     
2879.897705078125     -1.000095963478     -0.001664960990     
2887.097412109375     -1.000095963478     -0.001664119773     
2894.297119140625     -1.000095963478     -0.001663383679     
2901.496826171875     -1.000095963478     -0.001662542461     
2908.696533203125     -1.000095963478     -0.001661490998     
2915.896240234375     -1.000095963478     -0.001660439419     
2923.095947265625     -1.000095963478     -0.001659598202     
2930.295898437500     -1.000095963478     -0.001658862224     
2937.495605468750     -1.000095963478     -0.001658021007     
2944.695312500000     -1.000095963478     -0.001657179790     
2951.895019531250     -1.000095963478     -0.001656128210     
2959.094726562500     -1.000095963478     -0.001655181870     
2966.294433593750     -1.000095963478     -0.001654340653     
2973.494384765625     -1.000095963478     -0.001653499436     
2980.694091796875     -1.000095963478     -0.001652553095     
2987.893798828125     -1.000095963478     -0.001651501632     
2995.093505859375     -1.000095963478     -0.001650765538     
3002.293212890625     -1.000095963478     -0.001650029444     
3009.492919921875     -1.000095963478     -0.001649188227     
3016.692626953125     -1.000095963478     -0.001648241887     
3023.892578125000     -1.000095963478     -0.001647295547     
3031.092285156250     -1.000095963478     -0.001646349207     
3038.291992187500     -1.000095963478     -0.001645507989     
3045.491699218750     -1.000095963478     -0.001644771895     
3052.691406250000     -1.000095963478     -0.001643930678     
3059.891113281250     -1.000095963478     -0.001642984338     
3067.091064453125     -1.000095963478     -0.001642037998     
3074.290771484375     -1.000095963478     -0.001641091658     
3081.490478515625     -1.000095963478     -0.001640250441     
3088.690185546875     -1.000095963478     -0.001639514347     
3095.889892578125     -1.000095963478     -0.001638778369     
3103.089599609375     -1.000095963478     -0.001637937152     
3110.289306640625     -1.000095963478     -0.001637095935     
3117.489257812500     -1.000095963478     -0.001636359841     
3124.688964843750     -1.000095963478     -0.001635623863     
3131.888671875000     -1.000095963478     -0.001635098015     
3139.088378906250     -1.000095963478     -0.001634256798     
3146.288085937500     -1.000095963478     -0.001633415581     
3153.487792968750     -1.000095963478     -0.001632574480     
3160.687500000000     -1.000095963478     -0.001631838386     
3167.887451171875     -1.000095963478     -0.001631207415     
3175.087158203125     -1.000095963478     -0.001630471437     
3182.286865234375     -1.000095963478     -0.001629840466     
3189.486572265625     -1.000095963478     -0.001628999249     
3196.686279296875     -1.000095963478     -0.001628368394     
3203.885986328125     -1.000095963478     -0.001627737423     
3211.085937500000     -1.000095963478     -0.001627106569     
3218.285644531250     -1.000095963478     -0.001626475714     
3225.485351562500     -1.000095963478     -0.001625634497     
3232.685058593750     -1.000095963478     -0.001624898403     
3239.884765625000     -1.000095963478     -0.001624372671     
3247.084472656250     -1.000095963478     -0.001623741700     
3254.284179687500     -1.000095963478     -0.001623005723     
3261.484130859375     -1.000084996223     -0.001622374752     
3268.683837890625     -1.000095963478     -0.001621533534     
3275.883544921875     -1.000095963478     -0.001620797557     
3283.083251953125     -1.000095963478     -0.001620061463     
3290.282958984375     -1.000095963478     -0.001619325369     
3297.482666015625     -1.000095963478     -0.001618799637     
3304.682617187500     -1.000095963478     -0.001618168782     
3311.882324218750     -1.000095963478     -0.001617432688     
3319.082031250000     -1.000095963478     -0.001616696594     
3326.281738281250     -1.000095963478     -0.001615960617     
3333.481445312500     -1.000095963478     -0.001615224523     
3340.681152343750     -1.000095963478     -0.001614593551     
3347.880859375000     -1.000095963478     -0.001613857574     
3355.080810546875     -1.000095963478     -0.001613226603     
3362.280517578125     -1.000095963478     -0.001612385386     
3369.480224609375     -1.000095963478     -0.001611544169     
3376.679931640625     -1.000095963478     -0.001610913314     
3383.879638671875     -1.000095963478     -0.001610177220     
3391.079345703125     -1.000095963478     -0.001609756611     
3398.279052734375     -1.000095963478     -0.001608915394     
3405.479003906250     -1.000095963478     -0.001608179417     
3412.678710937500     -1.000095963478     -0.001607338199     
3419.878417968750     -1.000095963478     -0.001606602105     
3427.078125000000     -1.000095963478     -0.001605971251     
3434.277832031250     -1.000105977058     -0.001605445519     
3441.477539062500     -1.000095963478     -0.001604919671     
3448.677490234375     -1.000095963478     -0.001604288816     
3455.877197265625     -1.000095963478     -0.001603763085     
3463.076904296875     -1.000095963478     -0.001603237353     
3470.276611328125     -1.000095963478     -0.001602711505     
3477.476318359375     -1.000105977058     -0.001601975528     
3484.676025390625     -1.000095963478     -0.001601449680     
3491.875732421875     -1.000095963478     -0.001600818825     
3499.075683593750     -1.000095963478     -0.001600187970     
3506.275390625000     -1.000095963478     -0.001599451876     
3513.475097656250     -1.000095963478     -0.001598820905     
3520.674804687500     -1.000095963478     -0.001598295174     
3527.874511718750     -1.000095963478     -0.001597769442     
3535.074218750000     -1.000095963478     -0.001597138587     
3542.274169921875     -1.000095963478     -0.001596402493     
3549.473876953125     -1.000095963478     -0.001595981885     
3556.673583984375     -1.000105977058     -0.001595561276     
3563.873291015625     -1.000105977058     -0.001595035545     
3571.072998046875     -1.000105977058     -0.001594299451     
3578.272705078125     -1.000105977058     -0.001593563356     
3585.472412109375     -1.000105977058     -0.001592932502     
3592.672363281250     -1.000105977058     -0.001592511893     
3599.872070312500     -1.000105977058     -0.001592091285     
3607.071777343750     -1.000105977058     -0.001591565553     
3614.271484375000     -1.000105977058     -0.001591039822     
3621.471191406250     -1.000105977058     -0.001590513973     
3628.670898437500     -1.000095963478     -0.001590093365     
3635.870605468750     -1.000105977058     -0.001589672873     
3643.070556640625     -1.000105977058     -0.001589147025     
3650.270263671875     -1.000105977058     -0.001588621293     
3657.469970703125     -1.000105977058     -0.001588200685     
3664.669677734375     -1.000105977058     -0.001587780076     
3671.869384765625     -1.000105977058     -0.001587359468     
3679.069091796875     -1.000105977058     -0.001586938859     
3686.269042968750     -1.000105977058     -0.001586518250     
3693.468750000000     -1.000105977058     -0.001585992519     
3700.668457031250     -1.000105977058     -0.001585571910     
3707.868164062500     -1.000105977058     -0.001585151302     
3715.067871093750     -1.000105977058     -0.001584625570     
3722.267578125000     -1.000105977058     -0.001584204962     
3729.467285156250     -1.000105977058     -0.001583679230     
3736.667236328125     -1.000105977058     -0.001583153498     
3743.866943359375     -1.000105977058     -0.001582417404     
3751.066650390625     -1.000105977058     -0.001581891673     
3758.266357421875     -1.000105977058     -0.001581260702     
3765.466064453125     -1.000105977058     -0.001580629847     
3772.665771484375     -1.000105977058     -0.001580104115     
3779.865478515625     -1.000105977058     -0.001579578267     
3787.065429687500     -1.000095963478     -0.001579052536     
3794.265136718750     -1.000105977058     -0.001578737167     
3801.464843750000     -1.000095963478     -0.001578211319     
3808.664550781250     -1.000095963478     -0.001577895950     
3815.864257812500     -1.000105977058     -0.001577370102     
3823.063964843750     -1.000095963478     -0.001576634124     
3830.263916015625     -1.000095963478     -0.001576108392     
3837.463623046875     -1.000095963478     -0.001575477421     
3844.663330078125     -1.000095963478     -0.001574846567     
3851.863037109375     -1.000095963478     -0.001574320719     
3859.062744140625     -1.000095963478     -0.001573689864     
3866.262451171875     -1.000095963478     -0.001573269255     
3873.462158203125     -1.000095963478     -0.001572848647     
3880.662109375000     -1.000095963478     -0.001572217792     
3887.861816406250     -1.000095963478     -0.001571691944     
3895.061523437500     -1.000095963478     -0.001571271336     
3902.261230468750     -1.000105977058     -0.001570745604     
3909.460937500000     -1.000095963478     -0.001570324996     
3916.660644531250     -1.000095963478     -0.001569589018     
3923.860595703125     -1.000095963478     -0.001569063170     
3931.060302734375     -1.000095963478     -0.001568537438     
3938.260009765625     -1.000095963478     -0.001568011707     
3945.459716796875     -1.000095963478     -0.001567485975     
3952.659423828125     -1.000095963478     -0.001566960244     
3959.859130859375     -1.000095963478     -0.001566539635     
3967.058837890625     -1.000095963478     -0.001566119026     
3974.258789062500     -1.000095963478     -0.001565593295     
3981.458496093750     -1.000095963478     -0.001565172686     
3988.658203125000     -1.000095963478     -0.001564752078     
3995.857910156250     -1.000095963478     -0.001564331469     
4003.057617187500     -1.000095963478     -0.001563910861     
4010.257324218750     -1.000095963478     -0.001563595375     
4017.457031250000     -1.000095963478     -0.001563174766     
4024.656982421875     -1.000095963478     -0.001562964520     
4031.856689453125     -1.000095963478     -0.001562649035     
4039.056396484375     -1.000095963478     -0.001562123303     
4046.256103515625     -1.000095963478     -0.001561807818     
4053.455810546875     -1.000095963478     -0.001561282086     
4060.655517578125     -1.000095963478     -0.001560861478     
4067.855468750000     -1.000095963478     -0.001560335746     
4075.055175781250     -1.000095963478     -0.001559809898     
4082.254882812500     -1.000095963478     -0.001559389289     
4089.454589843750     -1.000095963478     -0.001558968681     
4096.654296875000     -1.000105977058     -0.001558548072     
4103.854003906250     -1.000095963478     -0.001558127464     
4111.053710937500     -1.000095963478     -0.001557706972     
4118.253417968750     -1.000095963478     -0.001557286363     
4125.453125000000     -1.000095963478     -0.001556760515     
4132.652832031250     -1.000095963478     -0.001556339907     
4139.853027343750     -1.000105977058     -0.001555919298     
4147.052734375000     -1.000105977058     -0.001555393566     
4154.252441406250     -1.000095963478     -0.001554972958     
4161.452148437500     -1.000105977058     -0.001554552349     
4168.651855468750     -1.000105977058     -0.001554236980     
4175.851562500000     -1.000095963478     -0.001553711132     
4183.051269531250     -1.000095963478     -0.001553290524     
4190.250976562500     -1.000095963478     -0.001552869915     
4197.450683593750     -1.000095963478     -0.001552554546     
4204.650390625000     -1.000095963478     -0.001552028814     
4211.850097656250     -1.000095963478     -0.001551608206     
4219.049804687500     -1.000095963478     -0.001551187597     
4226.249511718750     -1.000095963478     -0.001550661749     
4233.449707031250     -1.000095963478     -0.001550346380     
4240.649414062500     -1.000095963478     -0.001549925772     
4247.849121093750     -1.000095963478     -0.001549610286     
4255.048828125000     -1.000095963478     -0.001549084554     
4262.248535156250     -1.000095963478     -0.001548663946     
4269.448242187500     -1.000095963478     -0.001548243337     
4276.647949218750     -1.000095963478     -0.001547927852     
4283.847656250000     -1.000105977058     -0.001547612366     
4291.047363281250     -1.000105977058     -0.001547086635     
4298.247070312500     -1.000095963478     -0.001546666026     
4305.446777343750     -1.000095963478     -0.001546455780     
4312.646484375000     -1.000095963478     -0.001546140295     
4319.846191406250     -1.000105977058     -0.001545614563     
4327.046386718750     -1.000095963478     -0.001545193954     
4334.246093750000     -1.000095963478     -0.001544668223     
4341.445800781250     -1.000095963478     -0.001544142491     
4348.645507812500     -1.000095963478     -0.001543721883     
4355.845214843750     -1.000095963478     -0.001543301274     
4363.044921875000     -1.000095963478     -0.001542880666     
4370.244628906250     -1.000095963478     -0.001542775426     
4377.444335937500     -1.000095963478     -0.001542354818     
4384.644042968750     -1.000095963478     -0.001542144571     
4391.843750000000     -1.000095963478     -0.001541934209     
4399.043457031250     -1.000095963478     -0.001541618840     
4406.243164062500     -1.000095963478     -0.001541093108     
4413.442871093750     -1.000095963478     -0.001540672500     
4420.642578125000     -1.000095963478     -0.001540251891     
4427.842773437500     -1.000095963478     -0.001539831283     
4435.042480468750     -1.000095963478     -0.001539515797     
4442.242187500000     -1.000095963478     -0.001539305435     
4449.441894531250     -1.000095963478     -0.001538990065     
4456.641601562500     -1.000095963478     -0.001538674580     
4463.841308593750     -1.000095963478     -0.001538253971     
4471.041015625000     -1.000095963478     -0.001537833363     
4478.240722656250     -1.000095963478     -0.001537307631     
4485.440429687500     -1.000095963478     -0.001537097269     
4492.640136718750     -1.000095963478     -0.001536676660     
4499.839843750000     -1.000095963478     -0.001536150929     
4507.039550781250     -1.000095963478     -0.001535730320     
4514.239257812500     -1.000095963478     -0.001535309711     
4521.439453125000     -1.000095963478     -0.001534994342     
4528.639160156250     -1.000095963478     -0.001534468494     
4535.838867187500     -1.000095963478     -0.001534153125     
4543.038574218750     -1.000095963478     -0.001534047886     
4550.238281250000     -1.000095963478     -0.001534047886     
4557.437988281250     -1.000105977058     -0.001533732517     
4564.637695312500     -1.000095963478     -0.001533732517     
4571.837402343750     -1.000095963478     -0.001533206785     
4579.037109375000     -1.000095963478     -0.001532680937     
4586.236816406250     -1.000095963478     -0.001532365568     
4593.436523437500     -1.000095963478     -0.001531944959     
4600.636230468750     -1.000095963478     -0.001531419111     
4607.835937500000     -1.000095963478     -0.001530998503     
4615.036132812500     -1.000095963478     -0.001530788257     
4622.235839843750     -1.000095963478     -0.001530262525     
4629.435546875000     -1.000095963478     -0.001529841917     
4636.635253906250     -1.000095963478     -0.001529526431     
4643.834960937500     -1.000095963478     -0.001529000700     
4651.034667968750     -1.000095963478     -0.001528790337     
4658.234375000000     -1.000095963478     -0.001528369728     
4665.434082031250     -1.000095963478     -0.001528159482     
4672.633789062500     -1.000095963478     -0.001527843997     
4679.833496093750     -1.000095963478     -0.001527528628     
4687.033203125000     -1.000095963478     -0.001527108019     
4694.232910156250     -1.000095963478     -0.001526897657     
4701.432617187500     -1.000095963478     -0.001526582171     
4708.632812500000     -1.000084996223     -0.001526266802     
4715.832519531250     -1.000095963478     -0.001525951317     
4723.032226562500     -1.000095963478     -0.001525635831     
4730.231933593750     -1.000095963478     -0.001525215223     
4737.431640625000     -1.000095963478     -0.001524899853     
4744.631347656250     -1.000095963478     -0.001524689491     
4751.831054687500     -1.000095963478     -0.001524584368     
4759.030761718750     -1.000095963478     -0.001524268882     
4766.230468750000     -1.000095963478     -0.001524058636     
4773.430175781250     -1.000095963478     -0.001523638028     
4780.629882812500     -1.000095963478     -0.001523532788     
4787.829589843750     -1.000095963478     -0.001523217419     
4795.029296875000     -1.000095963478     -0.001523217419     
4802.229003906250     -1.000095963478     -0.001523007057     
4809.429199218750     -1.000095963478     -0.001522901934     
4816.628906250000     -1.000095963478     -0.001522586448     
4823.828613281250     -1.000095963478     -0.001522586448     
4831.028320312500     -1.000095963478     -0.001522376202     
4838.228027343750     -1.000095963478     -0.001522060717     
4845.427734375000     -1.000095963478     -0.001522165840     
4852.627441406250     -1.000095963478     -0.001522165840     
4859.827148437500     -1.000095963478     -0.001521429862     
4867.026855468750     -1.000095963478     -0.001521009253     
4874.226562500000     -1.000095963478     -0.001520693768     
4881.426269531250     -1.000095963478     -0.001520483405     
4888.625976562500     -1.000095963478     -0.001520168036     
4895.825683593750     -1.000095963478     -0.001519852551     
4903.025878906250     -1.000095963478     -0.001519852551     
4910.225585937500     -1.000095963478     -0.001519537065     
4917.425292968750     -1.000095963478     -0.001519326819     
4924.625000000000     -1.000095963478     -0.001519116457     
4931.824707031250     -1.000095963478     -0.001518906211     
4939.024414062500     -1.000095963478     -0.001518590725     
4946.224121093750     -1.000095963478     -0.001518485602     
4953.423828125000     -1.000095963478     -0.001518170116     
4960.623535156250     -1.000095963478     -0.001517959870     
4967.823242187500     -1.000095963478     -0.001517644385     
4975.022949218750     -1.000095963478     -0.001517328899     
4982.222656250000     -1.000095963478     -0.001517118653     
4989.422363281250     -1.000095963478     -0.001516908291     
4996.622558593750     -1.000095963478     -0.001516698045     
5003.822265625000     -1.000095963478     -0.001516592922     
5011.021972656250     -1.000095963478     -0.001516382559     
5018.221679687500     -1.000095963478     -0.001516067074     
5025.421386718750     -1.000095963478     -0.001515751705     
5032.621093750000     -1.000095963478     -0.001515436219     
5039.820800781250     -1.000095963478     -0.001515225857     
5047.020507812500     -1.000095963478     -0.001515015610     
5054.220214843750     -1.000095963478     -0.001514910487     
5061.419921875000     -1.000095963478     -0.001514700125     
5068.619628906250     -1.000095963478     -0.001514489879     
5075.819335937500     -1.000095963478     -0.001514174393     
5083.019042968750     -1.000095963478     -0.001513858908     
5090.219238281250     -1.000095963478     -0.001513543539     
5097.418945312500     -1.000095963478     -0.001513122930     
5104.618652343750     -1.000095963478     -0.001513017691     
5111.818359375000     -1.000095963478     -0.001513017691     
5119.018066406250     -1.000095963478     -0.001513017691     
5126.217773437500     -1.000095963478     -0.001512597082     
5133.417480468750     -1.000095963478     -0.001512281713     
5140.617187500000     -1.000095963478     -0.001511966228     
5147.816894531250     -1.000095963478     -0.001511966228     
5155.016601562500     -1.000095963478     -0.001511755981     
5162.216308593750     -1.000105977058     -0.001511335373     
5169.416015625000     -1.000105977058     -0.001511230133     
5176.615722656250     -1.000095963478     -0.001510914764     
5183.815917968750     -1.000095963478     -0.001510599279     
5191.015625000000     -1.000105977058     -0.001510283793     
5198.215332031250     -1.000105977058     -0.001509968308     
5205.415039062500     -1.000105977058     -0.001509863185     
5212.614746093750     -1.000105977058     -0.001509863185     
5219.814453125000     -1.000105977058     -0.001509652939     
5227.014160156250     -1.000105977058     -0.001509547699     
5234.213867187500     -1.000105977058     -0.001509232330     
5241.413574218750     -1.000095963478     -0.001509232330     
5248.613281250000     -1.000105977058     -0.001509021968     
5255.812988281250     -1.000105977058     -0.001508916845     
5263.012695312500     -1.000095963478     -0.001508706599     
5270.212402343750     -1.000095963478     -0.001508706599     
5277.412109375000     -1.000105977058     -0.001508496236     
5284.612304687500     -1.000105977058     -0.001508285990     
5291.812011718750     -1.000105977058     -0.001508180751     
5299.011718750000     -1.000105977058     -0.001507970504     
5306.211425781250     -1.000105977058     -0.001507865381     
5313.411132812500     -1.000105977058     -0.001507655019     
5320.610839843750     -1.000105977058     -0.001507444773     
5327.810546875000     -1.000095963478     -0.001507234410     
5335.010253906250     -1.000105977058     -0.001507024164     
5342.209960937500     -1.000105977058     -0.001506813802     
5349.409667968750     -1.000105977058     -0.001506603556     
5356.609375000000     -1.000105977058     -0.001506498433     
5363.809082031250     -1.000105977058     -0.001506393193     
5371.008789062500     -1.000105977058     -0.001506077824     
5378.208984375000     -1.000105977058     -0.001505867462     
5385.408691406250     -1.000105977058     -0.001505657216     
5392.608398437500     -1.000105977058     -0.001505341730     
5399.808105468750     -1.000095963478     -0.001505131368     
5407.007812500000     -1.000105977058     -0.001505026245     
5414.207519531250     -1.000105977058     -0.001504815998     
5421.407226562500     -1.000105977058     -0.001504921122     
5428.606933593750     -1.000095963478     -0.001504921122     
5435.806640625000     -1.000095963478     -0.001504710759     
5443.006347656250     -1.000095963478     -0.001504290150     
5450.206054687500     -1.000095963478     -0.001504185027     
5457.405761718750     -1.000095963478     -0.001503974781     
5464.605468750000     -1.000095963478     -0.001503869658     
5471.805664062500     -1.000095963478     -0.001503764419     
5479.005371093750     -1.000095963478     -0.001503343810     
5486.205078125000     -1.000095963478     -0.001503343810     
5493.404785156250     -1.000095963478     -0.001502923202     
5500.604492187500     -1.000095963478     -0.001502712956     
5507.804199218750     -1.000105977058     -0.001502607833     
5515.003906250000     -1.000095963478     -0.001502712956     
5522.203613281250     -1.000095963478     -0.001502712956     
5529.403320312500     -1.000095963478     -0.001502607833     
5536.603027343750     -1.000095963478     -0.001502712956     
5543.802734375000     -1.000095963478     -0.001502818079     
5551.002441406250     -1.000095963478     -0.001502607833     
5558.202148437500     -1.000095963478     -0.001502187224     
5565.402343750000     -1.000095963478     -0.001501976862     
5572.602050781250     -1.000095963478     -0.001501766616     
5579.801757812500     -1.000105977058     -0.001501556253     
5587.001464843750     -1.000105977058     -0.001501556253     
5594.201171875000     -1.000105977058     -0.001501346007     
5601.400878906250     -1.000105977058     -0.001501135645     
5608.600585937500     -1.000105977058     -0.001501135645     
5615.800292968750     -1.000095963478     -0.001501030521     
5623.000000000000     -1.000095963478     -0.001500925398     
5630.199707031250     -1.000095963478     -0.001500820275     
5637.399414062500     -1.000105977058     -0.001500715036     
5644.599121093750     -1.000095963478     -0.001500609913     
5651.798828125000     -1.000095963478     -0.001500504790     
5658.999023437500     -1.000095963478     -0.001500189304     
5666.198730468750     -1.000095963478     -0.001500084181     
5673.398437500000     -1.000105977058     -0.001499979058     
5680.598144531250     -1.000105977058     -0.001499768696     
5687.797851562500     -1.000105977058     -0.001499558450     
5694.997558593750     -1.000105977058     -0.001499242964     
5702.197265625000     -1.000105977058     -0.001499032602     
5709.396972656250     -1.000095963478     -0.001498717233     
